h,m,winner,best_profit_ratio
0.0,0.015926812503907543,ft_quality,21935.842462311557
0.0,0.016251849493783208,ft_quality,21759.002512562816
0.0,0.016576886483658872,ft_quality,21582.16256281407
0.0,0.016901923473534534,ft_quality,21405.322613065327
0.0,0.0172269604634102,ft_quality,21228.482663316583
0.0,0.017551997453285863,ft_quality,21051.64271356784
0.0,0.01787703444316153,ft_quality,20874.802763819098
0.0,0.018202071433037193,ft_quality,20697.96281407035
0.0,0.018527108422912855,ft_quality,20521.12286432161
0.0,0.01885214541278852,ft_quality,20344.282914572865
0.0,0.019177182402664184,ft_quality,20167.44296482412
0.0,0.01950221939253985,ft_quality,19990.60301507538
0.0,0.019827256382415514,ft_quality,19813.76306532663
0.0,0.020152293372291175,ft_quality,19636.92311557789
0.0,0.02047733036216684,ft_quality,19460.083165829146
0.0,0.020802367352042505,ft_quality,19283.243216080402
0.0,0.02112740434191817,ft_quality,19106.40326633166
0.0,0.021452441331793835,ft_quality,18929.563316582913
0.0,0.021777478321669496,ft_quality,18752.723366834172
0.0,0.02210251531154516,ft_quality,18575.883417085428
0.0,0.022427552301420826,ft_quality,18399.043467336684
0.0,0.02275258929129649,ft_quality,18222.203517587943
0.0,0.023077626281172155,ft_quality,18045.363567839195
0.0,0.023402663271047817,ft_quality,17868.523618090454
0.0,0.02372770026092348,ft_quality,17691.68366834171
0.0,0.024052737250799146,ft_quality,17514.843718592965
0.0,0.02437777424067481,ft_quality,17338.00376884422
0.0,0.024702811230550476,ft_quality,17161.163819095476
0.0,0.025027848220426138,ft_quality,16984.323869346736
0.0,0.025352885210301802,ft_quality,16807.48391959799
0.0,0.025677922200177467,ft_quality,16630.643969849247
0.0,0.026002959190053132,ft_quality,16453.804020100502
0.0,0.026327996179928797,ft_quality,16276.964070351758
0.0,0.02665303316980446,ft_quality,16100.124120603017
0.0,0.026978070159680123,ft_quality,15923.284170854273
0.0,0.027303107149555788,ft_quality,15746.444221105528
0.0,0.027628144139431453,ft_quality,15569.604271356784
0.0,0.027953181129307118,ft_quality,15392.76432160804
0.0,0.02827821811918278,ft_quality,15215.924371859299
0.0,0.028603255109058444,ft_quality,15039.084422110554
0.0,0.02892829209893411,ft_quality,14862.24447236181
0.0,0.029253329088809774,ft_quality,14685.404522613066
0.0,0.02957836607868544,ft_quality,14508.564572864321
0.0,0.0299034030685611,ft_quality,14331.724623115579
0.0,0.030228440058436765,ft_quality,14154.884673366836
0.0,0.03055347704831243,ft_quality,13978.044723618092
0.0,0.030878514038188094,ft_quality,13801.204773869347
0.0,0.031203551028063756,ft_quality,13624.364824120606
0.0,0.031528588017939424,ft_quality,13447.524874371858
0.0,0.031853625007815085,ft_quality,13270.684924623118
0.0,0.03217866199769075,ft_quality,13093.844974874373
0.0,0.032503698987566415,ft_quality,12917.005025125629
0.0,0.032828735977442076,ft_quality,12740.165075376888
0.0,0.033153772967317745,ft_quality,12563.32512562814
0.0,0.033478809957193406,ft_quality,12386.4851758794
0.0,0.03380384694706907,ft_quality,12209.645226130655
0.0,0.034128883936944736,ft_quality,12032.80527638191
0.0,0.0344539209268204,ft_quality,11855.965326633166
0.0,0.034778957916696066,ft_quality,11679.125376884422
0.0,0.03510399490657173,ft_quality,11502.285427135681
0.0,0.03542903189644739,ft_quality,11325.445477386937
0.0,0.03575406888632306,ft_quality,11148.605527638192
0.0,0.03607910587619872,ft_quality,10971.765577889448
0.0,0.036404142866074386,ft_quality,10794.925628140703
0.0,0.03672917985595005,ft_quality,10618.085678391963
0.0,0.03705421684582571,ft_quality,10441.245728643218
0.0,0.03737925383570138,ft_quality,10264.405778894474
0.0,0.03770429082557704,ft_quality,10087.56582914573
0.0,0.03802932781545271,ft_quality,9910.725879396985
0.0,0.03835436480532837,ft_quality,9733.885929648244
0.0,0.03867940179520403,ft_quality,9557.0459798995
0.0,0.0390044387850797,ft_quality,9380.206030150755
0.0,0.03932947577495536,ft_quality,9203.366080402011
0.0,0.03965451276483103,ft_quality,9026.526130653267
0.0,0.03997954975470669,ft_quality,8849.686180904522
0.0,0.04030458674458235,ft_quality,8672.846231155781
0.0,0.04062962373445802,ft_quality,8496.006281407037
0.0,0.04095466072433368,ft_quality,8319.166331658293
0.0,0.04127969771420935,ft_quality,8142.326381909548
0.0,0.04160473470408501,ft_quality,7965.486432160804
0.0,0.04192977169396067,ft_quality,7788.646482412063
0.0,0.04225480868383634,ft_quality,7611.806532663319
0.0,0.042579845673712,ft_quality,7434.966582914574
0.0,0.04290488266358767,ft_quality,7258.12663316583
0.0,0.04322991965346333,ft_quality,7081.286683417085
