h,m,winner,best_profit_ratio
0.0,0.0,empirical_topsis,1935.2
0.0,0.0027054659840349007,empirical_topsis,1923.6974408222773
0.0,0.005410931968069801,empirical_topsis,1912.1948816445545
0.0,0.008116397952104702,empirical_topsis,1900.6923224668317
0.0,0.010821863936139603,empirical_topsis,1889.189763289109
0.0,0.013527329920174504,empirical_topsis,1877.687204111386
0.0,0.016232795904209403,empirical_topsis,1866.1846449336633
0.0,0.018938261888244306,empirical_topsis,1854.6820857559405
0.0,0.021643727872279205,empirical_topsis,1843.1795265782177
0.0,0.024349193856314105,empirical_topsis,1831.676967400495
0.0,0.027054659840349007,empirical_topsis,1820.1744082227722
0.0,0.029760125824383907,empirical_topsis,1808.6718490450494
0.0,0.032465591808418806,empirical_topsis,1797.1692898673266
0.0,0.035171057792453705,empirical_topsis,1785.6667306896038
0.0,0.03787652377648861,empirical_topsis,1774.164171511881
0.0,0.04058198976052351,empirical_topsis,1762.6616123341582
0.0,0.04328745574455841,empirical_topsis,1751.1590531564354
0.0,0.04599292172859331,empirical_topsis,1739.6564939787127
0.0,0.04869838771262821,empirical_topsis,1728.1539348009899
0.0,0.051403853696663115,empirical_topsis,1716.651375623267
0.0,0.054109319680698015,empirical_topsis,1705.1488164455443
0.0,0.056814785664732914,empirical_topsis,1693.6462572678215
0.0,0.059520251648767813,empirical_topsis,1682.1436980900987
0.0,0.06222571763280271,empirical_topsis,1670.641138912376
0.0,0.06493118361683761,empirical_topsis,1659.1385797346531
0.0,0.06763664960087251,empirical_topsis,1647.6360205569304
0.0,0.07034211558490741,empirical_topsis,1636.1334613792078
0.0,0.07304758156894232,empirical_topsis,1624.6309022014848
0.0,0.07575304755297722,empirical_topsis,1613.128343023762
0.0,0.07845851353701212,empirical_topsis,1601.6257838460392
0.0,0.08116397952104702,empirical_topsis,1590.1232246683164
0.0,0.08386944550508192,empirical_topsis,1578.6206654905936
0.0,0.08657491148911682,empirical_topsis,1567.118106312871
0.0,0.08928037747315172,empirical_topsis,1555.615547135148
0.0,0.09198584345718662,empirical_topsis,1544.1129879574255
0.0,0.09469130944122152,empirical_topsis,1532.6104287797025
0.0,0.09739677542525642,empirical_topsis,1521.10786960198
0.0,0.10010224140929132,empirical_topsis,1509.605310424257
0.0,0.10280770739332623,empirical_topsis,1498.1027512465341
0.0,0.10551317337736113,empirical_topsis,1486.6001920688113
0.0,0.10821863936139603,empirical_topsis,1475.0976328910888
0.0,0.11092410534543093,empirical_topsis,1463.5950737133658
0.0,0.11362957132946583,empirical_topsis,1452.0925145356432
0.0,0.11633503731350073,empirical_topsis,1440.5899553579202
0.0,0.11904050329753563,empirical_topsis,1429.0873961801976
0.0,0.12174596928157053,empirical_topsis,1417.5848370024746
0.0,0.12445143526560543,empirical_topsis,1406.082277824752
0.0,0.12715690124964033,empirical_topsis,1394.579718647029
0.0,0.12986236723367522,empirical_topsis,1383.0771594693065
0.0,0.13256783321771012,empirical_topsis,1371.5746002915835
0.0,0.13527329920174502,empirical_topsis,1360.072041113861
0.0,0.13797876518577992,empirical_topsis,1348.5694819361381
0.0,0.14068423116981482,empirical_topsis,1337.0669227584153
0.0,0.14338969715384972,empirical_topsis,1325.5643635806925
0.0,0.14609516313788465,empirical_topsis,1314.0618044029698
0.0,0.14880062912191955,empirical_topsis,1302.5592452252467
0.0,0.15150609510595445,empirical_topsis,1291.0566860475242
0.0,0.15421156108998935,empirical_topsis,1279.5541268698012
0.0,0.15691702707402425,empirical_topsis,1268.0515676920786
0.0,0.15962249305805915,empirical_topsis,1256.5490085143556
0.0,0.16232795904209404,empirical_topsis,1245.046449336633
0.0,0.16503342502612894,empirical_topsis,1233.54389015891
0.0,0.16773889101016384,empirical_topsis,1222.0413309811875
0.0,0.17044435699419874,empirical_topsis,1210.5387718034644
0.0,0.17314982297823364,empirical_topsis,1199.0362126257419
0.0,0.17585528896226854,empirical_topsis,1187.533653448019
0.0,0.17856075494630344,empirical_topsis,1176.0310942702963
0.0,0.18126622093033834,empirical_topsis,1164.5285350925735
0.0,0.18397168691437324,empirical_topsis,1153.0259759148507
0.0,0.18667715289840814,empirical_topsis,1141.523416737128
0.0,0.18938261888244304,empirical_topsis,1130.0208575594052
0.0,0.19208808486647794,empirical_topsis,1118.5182983816824
0.0,0.19479355085051284,empirical_topsis,1107.0157392039596
0.0,0.19749901683454774,hc_v6,1095.8520459224692
0.0,0.20020448281858264,hc_v6,1084.7185123049687
0.0,0.20290994880261756,hc_v6,1073.5849786874683
0.0,0.20561541478665246,hc_v6,1062.4514450699676
0.0,0.20832088077068736,hc_v6,1051.3179114524673
0.0,0.21102634675472226,hc_v6,1040.1843778349669
0.0,0.21373181273875716,hc_v6,1029.0508442174664
0.0,0.21643727872279206,hc_v6,1017.9173105999661
0.0,0.21914274470682696,hc_v6,1006.7837769824656
0.0,0.22184821069086186,hc_v6,995.6502433649653
0.0,0.22455367667489676,hc_v6,984.5167097474648
0.0,0.22725914265893166,hc_v6,973.3831761299645
0.0,0.22996460864296656,hc_v6,962.249642512464
0.0,0.23267007462700146,hc_v6,951.1161088949635
0.0,0.23537554061103635,hc_v6,939.9825752774632
0.0,0.23808100659507125,hc_v6,928.8490416599627
0.0,0.24078647257910615,hc_v6,917.7155080424623
0.0,0.24349193856314105,hc_v6,906.5819744249619
0.0,0.24619740454717595,hc_v6,895.4484408074615
0.0,0.24890287053121085,hc_v6,884.3149071899611
0.0,0.2516083365152458,hc_v6,873.1813735724604
0.0,0.25431380249928065,hc_v6,862.0478399549602
0.0,0.2570192684833156,hc_v6,850.9143063374597
0.0,0.25972473446735045,hc_v6,839.7807727199595
0.0,0.2624302004513854,hc_v6,828.6472391024588
0.0,0.26513566643542025,hc_v6,817.5137054849586
0.0,0.2678411324194552,hc_v6,806.3801718674581
0.0,0.27054659840349005,hc_v6,795.2466382499576
0.0,0.273252064387525,hc_v6,784.1131046324572
0.0,0.27595753037155984,hc_v6,772.979571014957
0.0,0.27866299635559477,hc_v6,761.8460373974563
0.0,0.28136846233962964,hc_v6,750.712503779956
0.0,0.28407392832366457,hc_v6,739.5789701624556
0.0,0.28677939430769944,hc_v6,728.4454365449553
0.0,0.28948486029173437,hc_v6,717.3119029274546
0.0,0.2921903262757693,hc_v6,706.1783693099542
0.0,0.29489579225980417,hc_v6,695.044835692454
0.0,0.2976012582438391,hc_v6,683.9113020749533
0.0,0.30030672422787397,hc_v6,672.777768457453
0.0,0.3030121902119089,hc_v6,661.6442348399526
0.0,0.30571765619594377,hc_v6,650.5107012224521
0.0,0.3084231221799787,hc_v6,639.3771676049516
0.0,0.31112858816401356,hc_v6,628.2436339874514
0.0,0.3138340541480485,hc_v6,617.1101003699507
0.0,0.31653952013208336,hc_v6,605.9765667524505
